Date,Display_Month,Merchant,Description,Amount_ILS,Type,Category,IsInsurance,Source
2.9.2025,ספט׳.25,עמותת משאלת לב,,36,הוצאה,תרומות,FALSE,CAL 4015
26.9.2025,אוק׳.25,עמותת עלם,,36,הוצאה,תרומות,FALSE,CAL 4015
2.10.2025,אוק׳.25,"נבט , סנדוויץ' לכל ילד",,36,הוצאה,תרומות,FALSE,CAL 4015
2.10.2025,אוק׳.25,עמותת משאלת לב,,36,הוצאה,תרומות,FALSE,CAL 4015
26.10.2025,נוב׳.25,עמותת עלם,,36,הוצאה,תרומות,FALSE,CAL 4015
2.11.2025,נוב׳.25,"נבט , סנדוויץ' לכל ילד",,36,הוצאה,תרומות,FALSE,CAL 4015
2.11.2025,נוב׳.25,עמותת משאלת לב,,36,הוצאה,תרומות,FALSE,CAL 4015
26.11.2025,דצמ׳.25,עמותת עלם,,36,הוצאה,תרומות,FALSE,CAL 4015
2.12.2025,דצמ׳.25,"נבט , סנדוויץ' לכל ילד",,36,הוצאה,תרומות,FALSE,CAL 4015
2.12.2025,דצמ׳.25,עמותת משאלת לב,,36,הוצאה,תרומות,FALSE,CAL 4015
26.12.2025,ינו׳.26,עמותת עלם,,36,הוצאה,תרומות,FALSE,CAL 4015
2.1.2026,ינו׳.26,"נבט , סנדוויץ' לכל ילד",,36,הוצאה,תרומות,FALSE,CAL 4015
2.1.2026,ינו׳.26,עמותת משאלת לב,,36,הוצאה,תרומות,FALSE,CAL 4015
26.1.2026,פבר׳.26,עמותת עלם,,36,הוצאה,תרומות,FALSE,CAL 4015
2.2.2026,פבר׳.26,"נבט , סנדוויץ' לכל ילד",,36,הוצאה,תרומות,FALSE,CAL 4015
2.2.2026,פבר׳.26,עמותת משאלת לב,,36,הוצאה,תרומות,FALSE,CAL 4015
8.2.2026,פבר׳.26,מיכליס,,36,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
26.2.2026,מרץ.26,עמותת עלם,,36,הוצאה,תרומות,FALSE,CAL 4015
2.3.2026,מרץ.26,"נבט , סנדוויץ' לכל ילד",,36,הוצאה,תרומות,FALSE,CAL 4015
2.3.2026,מרץ.26,עמותת משאלת לב,,36,הוצאה,תרומות,FALSE,CAL 4015
26.3.2026,אפר׳.26,עמותת עלם,,36,הוצאה,תרומות,FALSE,CAL 4015
2.4.2026,אפר׳.26,עמותת משאלת לב,,36,הוצאה,תרומות,FALSE,CAL 4015
26.4.2026,מאי.26,עמותת עלם,,36,הוצאה,תרומות,FALSE,CAL 4015
2.5.2026,מאי.26,עמותת משאלת לב,,36,הוצאה,תרומות,FALSE,CAL 4015
29.11.2025,דצמ׳.25,אלמה מרקט  מודיעין,,36.08,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
14.9.2025,אוק׳.25,סופר פארם מודיעין ישפרו סנטר 125,,36.9,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
10.12.2025,ינו׳.26,פיצוחי מורנו,,36.9,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
15.3.2025,אפר׳.25,בריין בינה בעמ,,37,הוצאה,בינה מלאכותית,FALSE,MAX 4398
7.4.2025,אפר׳.25,פנגו-חניונים,,37,הוצאה,חניה,FALSE,MAX 4398
24.4.2025,מאי.25,בריין בינה בעמ,,37,הוצאה,בינה מלאכותית,FALSE,MAX 4398
18.5.2025,יוני.25,בריין בינה בעמ,,37,הוצאה,בינה מלאכותית,FALSE,MAX 4398
18.6.2025,יולי.25,בריין בינה בעמ,,37,הוצאה,בינה מלאכותית,FALSE,MAX 4398
18.7.2025,אוג׳.25,בריין בינה בעמ,,37,הוצאה,בינה מלאכותית,FALSE,MAX 4398
18.8.2025,ספט׳.25,בריין בינה בעמ,,37,הוצאה,בינה מלאכותית,FALSE,MAX 4398
18.9.2025,אוק׳.25,בריין בינה בעמ,,37,הוצאה,בינה מלאכותית,FALSE,MAX 4398
18.10.2025,נוב׳.25,בריין בינה בעמ,,37,הוצאה,בינה מלאכותית,FALSE,MAX 4398
18.11.2025,דצמ׳.25,בריין בינה בעמ,,37,הוצאה,בינה מלאכותית,FALSE,MAX 4398
18.12.2025,ינו׳.26,בריין בינה בעמ,,37,הוצאה,בינה מלאכותית,FALSE,MAX 4398
18.1.2026,פבר׳.26,בריין בינה בעמ,,37,הוצאה,בינה מלאכותית,FALSE,MAX 4398
18.2.2026,מרץ.26,בריין בינה בעמ,,37,הוצאה,בינה מלאכותית,FALSE,MAX 4398
18.3.2026,אפר׳.26,בריין בינה בעמ,,37,הוצאה,בינה מלאכותית,FALSE,MAX 4398
18.4.2026,מאי.26,בריין בינה בעמ,,37,הוצאה,בינה מלאכותית,FALSE,MAX 4398
11.1.2026,פבר׳.26,מייזון קייזר מידטאון טאבי,,38,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
26.2.2026,מרץ.26,בליקר בייקרי מודיעין,,38,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
3.4.2026,אפר׳.26,GAMMA.APP              SAN FRANCISCO USA,,38.36,הוצאה,בינה מלאכותית,FALSE,MAX 4398
7.9.2025,ספט׳.25,פינוקים מודיעין,,38.6,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
30.4.2025,מאי.25,לב השדה,,38.7,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
29.3.2025,אפר׳.25,סופר פארם קניון מודיעין 3,,39,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 4398
30.6.2025,יולי.25,"פנגו- חניוני ימית הו""ק",,39,הוצאה,חניה,FALSE,MAX 4398
5.10.2025,אוק׳.25,ALLJOBS אול יו ניד -,,39,הוצאה,יעוץ אנשי מקצוע - משפחה,FALSE,MAX 4398
20.11.2025,דצמ׳.25,ש.ר קוסמטיקה-צמרת,,39,הוצאה,בריאות וטיפוח - אחר,FALSE,CAL 8973
25.12.2025,ינו׳.26,ESIMO                  LIMASSOL      CYP,,39.57,הוצאה,חופשות וטיולים,FALSE,MAX 4398
30.4.2025,מאי.25,קואופ מודיעין קייזר,,39.62,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
9.7.2025,יולי.25,לב השדה,,39.65,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
28.12.2025,ינו׳.26,"מינימרקט קייזר בע""מ",,39.7,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
4.4.2025,אפר׳.25,פוט לוקר גן שמואל,,39.8,הוצאה,"בגדים, נעליים ואביזרים",FALSE,MAX 4398
9.5.2025,מאי.25,בי דראגסטורס מודיעין,,39.9,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
19.3.2025,אפר׳.25,ALIEXPRESS             LUXEMBOURG    LUX,,39.93,הוצאה,קניות לבית - שונות,FALSE,MAX 4398
7.4.2025,אפר׳.25,פלסטיק שופ,,40,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
13.4.2025,מאי.25,קפה 443,,40,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
4.7.2025,יולי.25,איטל אופטויק מודיעין,,40,הוצאה,עיניים ואופטיקה,FALSE,MAX 4398
15.8.2025,ספט׳.25,אורלי בר,,40,הוצאה,"מזון, סופר ומכולת",FALSE,BIT
10.11.2025,דצמ׳.25,פנגו-חניונים,,40,הוצאה,חניה,FALSE,MAX 4398
14.11.2025,דצמ׳.25,APPLE.COM/BILL         CORK          IRL,,40,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
1.3.2026,מרץ.26,האיגוד הישראלי לייעוץ  תע,,40,הוצאה,קורסים והרצאות,FALSE,MAX 4398
11.4.2026,מאי.26,נונו מימי מודיעין,,40,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
6.5.2025,מאי.25,סופר פארם קניון מודיעין 153,,40.2,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
27.6.2025,יולי.25,בי דראגסטורס עזריאלי מודי,,40.4,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 4398
18.8.2025,ספט׳.25,"נוי השדה הדס שוק צפון בע""",,40.81,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
27.7.2025,אוג׳.25,פנגו חשבונית חודשית,,40.92,הוצאה,חניה,FALSE,MAX 4398
15.3.2025,אפר׳.25,בי דראגסטורס עזריאלי מודי,,41.4,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 4398
4.7.2025,יולי.25,פיצוחי מורנו,,41.9,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
9.9.2025,ספט׳.25,הייטקזון - מתנות ואתר,,42,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
5.10.2025,אוק׳.25,פעמית סטור מודיעין,,42.4,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
22.5.2025,יוני.25,קפית מודיעין,,42.56,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
9.10.2025,אוק׳.25,"מינימרקט קייזר בע""מ",,42.7,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
12.10.2025,נוב׳.25,"רשת כוורת בצה""ל",,42.8,הוצאה,ציוד צבאי,FALSE,MAX 4398
18.10.2025,נוב׳.25,פז YELLOW שער -,,42.8,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
12.1.2026,פבר׳.26,סופר פארם מודיעין ישפרו סנטר 125,,42.8,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
20.4.2026,מאי.26,פז אפליקצית- YELLOW,,42.85,הוצאה,דלק וטעינה,FALSE,MAX 4398
16.10.2025,נוב׳.25,APPLE.COM/BILL         ITUNES.COM    IRL,,42.9,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
14.7.2025,אוג׳.25,MICROSOFT*STORE        MSBILL.INFO   IRL,,43,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
14.8.2025,ספט׳.25,MICROSOFT*MICROSOFT 36 MSBILL.INFO   IRL,,43,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
14.9.2025,אוק׳.25,MICROSOFT*MICROSOFT 36 MSBILL.INFO   IRL,,43,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
14.10.2025,נוב׳.25,MICROSOFT*MICROSOFT 36 MSBILL.INFO   IRL,,43,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
14.11.2025,דצמ׳.25,MICROSOFT*MICROSOFT 36 MSBILL.INFO   IRL,,43,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
14.12.2025,ינו׳.26,MICROSOFT*MICROSOFT 36 MSBILL.INFO   IRL,,43,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
14.1.2026,פבר׳.26,MICROSOFT*MICROSOFT 36 MSBILL.INFO   IRL,,43,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
14.2.2026,מרץ.26,MICROSOFT*MICROSOFT 36 DUBLIN        IRL,,43,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
14.3.2026,אפר׳.26,MICROSOFT*MICROSOFT 36 MSBILL.INFO   IRL,,43,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
14.4.2026,מאי.26,MICROSOFT 36,,43,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
28.7.2025,אוג׳.25,"מינימרקט קייזר בע""מ",,43.08,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
24.4.2026,מאי.26,סונול סמדר,,43.3,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
16.4.2026,מאי.26,לב השדה,,43.74,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
11.9.2025,אוק׳.25,פיצוחי מורנו,,43.8,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
30.4.2025,מאי.25,פלסטיק שופ,,43.9,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
23.9.2025,אוק׳.25,SPOTIFYIL              STOCKHOLM     SWE,,43.9,הוצאה,מוזיקה וספרים,FALSE,MAX 7495
23.10.2025,נוב׳.25,SPOTIFYIL              STOCKHOLM     SWE,,43.9,הוצאה,מוזיקה וספרים,FALSE,MAX 7495
23.11.2025,דצמ׳.25,SPOTIFY P3CB12DF3C     STOCKHOLM     SWE,,43.9,הוצאה,מוזיקה וספרים,FALSE,MAX 7495
23.12.2025,ינו׳.26,SPOTIFY P3DB57E60D     STOCKHOLM     SWE,,43.9,הוצאה,מוזיקה וספרים,FALSE,MAX 7495
23.1.2026,פבר׳.26,SPOTIFY P3EA878876     STOCKHOLM     SWE,,43.9,הוצאה,מוזיקה וספרים,FALSE,MAX 7495
23.2.2026,מרץ.26,SPOTIFY P3FA26AA70     STOCKHOLM     SWE,,43.9,הוצאה,מוזיקה וספרים,FALSE,MAX 7495
23.3.2026,אפר׳.26,SPOTIFY P40AE25DCB     STOCKHOLM     SWE,,43.9,הוצאה,מוזיקה וספרים,FALSE,MAX 7495
23.4.2026,מאי.26,SPOTIFY STOCKHOLM,,43.9,הוצאה,מוזיקה וספרים,FALSE,MAX 7495
21.9.2025,אוק׳.25,תבליני נעמה,,44,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
19.11.2025,דצמ׳.25,פנגו-חניונים,,44,הוצאה,חניה,FALSE,MAX 4398
7.9.2025,ספט׳.25,קואופ מודיעין קייזר,,44.7,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
29.1.2026,פבר׳.26,"קשטן דאלי בע""מ",,44.7,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
12.1.2026,פבר׳.26,בי דראגסטורס מודיעין,,44.9,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
14.8.2025,ספט׳.25,עופר פלאפל בעמ,,45,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
21.4.2026,מאי.26,CANVA AUSTIN,,45.49,הוצאה,בינה מלאכותית,FALSE,MAX 4398
13.5.2025,יוני.25,ביג דיל,,45.8,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
15.7.2025,אוג׳.25,אלף - אוכל,,46,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
23.7.2025,אוג׳.25,קיטשן גרג סנטר,,46,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
16.6.2025,יולי.25,"מינימרקט קייזר בע""מ",,46.4,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
8.12.2025,דצמ׳.25,BASE44                 NEW YORK      USA,,46.53,הוצאה,בינה מלאכותית,FALSE,MAX 4398
4.6.2025,יוני.25,"אלקטרה פאוור סופרגז בע""מ",,46.75,הוצאה,גז,FALSE,MAX 7495
19.6.2025,יולי.25,סופר פארם מודיעין שמשוני 101,,46.8,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
31.1.2026,פבר׳.26,CANVA* I04778-40952653 CAMDEN        USA,,46.98,הוצאה,בינה מלאכותית,FALSE,MAX 4398
27.8.2025,ספט׳.25,"ארומה בסר בע""מ",,47,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
30.3.2026,אפר׳.26,לב השדה,,47.02,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
10.9.2025,אוק׳.25,פיצוחי מורנו,,47.3,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
26.5.2025,יוני.25,מ.תחבורה - פנגו מוביט,,47.5,הוצאה,תחבורה ציבורית,FALSE,MAX 4398
27.5.2025,יוני.25,מקדונלדס- ישפרו מודיעין,,48,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
17.7.2025,אוג׳.25,מקדונלדס בית הכרם,,48,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
24.12.2025,ינו׳.26,קפה קפה - מחלף נתניה,,48,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
19.3.2026,אפר׳.26,בליקר בייקרי מודיעין,,48,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
10.8.2025,ספט׳.25,בי דראגסטורס תרופות,,48.11,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
3.9.2025,ספט׳.25,קואופ מודיעין קייזר,,48.6,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
23.10.2025,נוב׳.25,י.י מנעולים,,48.75,הוצאה,אחזקת בית ותיקונים,FALSE,CAL 8973
17.12.2025,ינו׳.26,CANVA* I04733-31148904 CAMDEN        USA,,48.75,הוצאה,בינה מלאכותית,FALSE,MAX 4398
19.2.2026,מרץ.26,"ניצת הדובדבן ראשל""צ מערב",,48.9,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
20.7.2025,אוג׳.25,עברית חנות ספרים 2020,,49,הוצאה,מוזיקה וספרים,FALSE,CAL 8973
8.6.2025,יוני.25,לב השדה,,49.56,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
23.1.2025,פבר׳.25,עם הילה רובין,,50,הוצאה,אוכלים בחוץ,FALSE,BIT
2.3.2025,מרץ.25,בית העסק באמצעות Grow,,50,הוצאה,תרומות,FALSE,BIT
29.5.2025,יוני.25,א.ב.י שטיפת רכב בע''מ,,50,הוצאה,רכב - שונות,FALSE,MAX 4398
8.9.2025,ספט׳.25,אח בוגר אחות בוגרת ישראל,,50,הוצאה,תרומות,FALSE,MAX 4398
4.10.2025,אוק׳.25,"שינוי מתוך גדילה  בע""מ",,50,הוצאה,קורסים והרצאות,FALSE,MAX 4398
28.10.2025,נוב׳.25,ועד כיתה יא 8 איתמריה,,50,הוצאה,בית ספר,FALSE,Paybox
19.1.2026,פבר׳.26,UPAPP,,50,הוצאה,כושר,FALSE,MAX 4398
10.2.2026,מרץ.26,שבילים- הדרך ללמוד,,50,הוצאה,קורסים והרצאות,FALSE,MAX 4398
10.2.2026,מרץ.26,בית העסק באמצעות Grow,,50,הוצאה,תרומות,FALSE,BIT
31.8.2025,ספט׳.25,"מינימרקט קייזר בע""מ",,50.1,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
5.10.2025,אוק׳.25,"אלקטרה פאוור סופרגז בע""מ",,50.15,הוצאה,גז,FALSE,MAX 7495
26.4.2026,מאי.26,לב השדה,,50.48,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
4.12.2025,דצמ׳.25,"מינימרקט קייזר בע""מ",,50.6,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
9.4.2026,אפר׳.26,מקס מודיעיו,,50.6,הוצאה,קניות לבית - שונות,FALSE,CAL 8973
9.4.2026,אפר׳.26,מקס מודיעיו,,50.6,הוצאה,קניות לבית - שונות,FALSE,CAL 8973
8.9.2025,ספט׳.25,קואופ מודיעין קייזר,,50.7,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
22.4.2025,מאי.25,סופר פארם קניון מודיעין 3,,50.8,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 4398
14.11.2025,דצמ׳.25,אטליז בשר ועוד-צמרת,,50.88,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
15.5.2025,יוני.25,קואופ מודיעין קייזר,,50.89,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
24.5.2025,יוני.25,סופר פארם מודיעין ישפרו ס,,51.1,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 7495
6.4.2025,אפר׳.25,"אלקטרה פאוור סופרגז בע""מ",,51.4,הוצאה,גז,FALSE,MAX 7495
4.12.2025,דצמ׳.25,לב השדה,,51.41,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
17.12.2025,ינו׳.26,קואופ מודיעין קייזר,,51.68,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
25.4.2025,מאי.25,קואופ מודיעין קייזר,,51.7,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
30.11.2025,דצמ׳.25,אייץ' אנד או מודיעין,,51.73,הוצאה,"בגדים, נעליים ואביזרים",FALSE,CAL 8973
12.9.2025,אוק׳.25,קרביץ קניוני עזריאלי,,51.8,הוצאה,קניות לבית - שונות,FALSE,CAL 8973
3.10.2025,אוק׳.25,ALIEXPRESS             LUXEMBOURG    LUX,,51.82,הוצאה,קניות לבית - שונות,FALSE,MAX 4398
2.12.2025,דצמ׳.25,רוסטרס,,52,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
6.12.2025,דצמ׳.25,ליאור עדיקה - סניף מודיעי,,52.1,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 4398
25.3.2026,אפר׳.26,סופר פארם קניון מודיעין 3,,52.1,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 4398
10.1.2026,פבר׳.26,סופר אלונית לטרון,,52.2,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
20.1.2026,פבר׳.26,הום סנטר מודיעין,,53.7,הוצאה,קניות לבית - שונות,FALSE,CAL 8973
10.8.2025,ספט׳.25,"אלקטרה פאוור סופרגז בע""מ",,53.86,הוצאה,גז,FALSE,MAX 7495
29.11.2025,דצמ׳.25,פנגו-חניונים,,54,הוצאה,חניה,FALSE,MAX 4398
28.3.2026,אפר׳.26,נונו מימי מודיעין,,54,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
20.6.2025,יולי.25,לב השדה,,54.1,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
5.12.2025,דצמ׳.25,"מינימרקט קייזר בע""מ",,54.5,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
21.8.2025,ספט׳.25,לב השדה,,54.59,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
2.5.2025,מאי.25,הכי מתוק שיש,,54.6,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
20.1.2026,פבר׳.26,ESIMO                  LIMASSOL      CYP,,54.62,הוצאה,חופשות וטיולים,FALSE,MAX 4398
14.1.2026,פבר׳.26,מכבי טבעי - מכבים,,54.98,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
